1.750140
1.735445
1.723079
1.740717
1.735492
1.740788
1.738026
1.734815
1.742321
1.741019
1.748980
1.740216
1.743629
1.743743
1.740035
1.737027
1.737517
1.741494
1.736732
1.738521
1.731620
1.735622
1.735585
1.735303
1.739992
