8.673711
8.722649
8.858719
9.149470
11.283855
9.243432
8.714519
9.032094
9.001164
8.881472
8.921193
10.651508
9.277106
9.155873
9.374381
9.217834
9.012258
9.190535
8.962389
9.129399
9.198357
8.866953
8.981954
9.222104
9.223885
9.219147
11.263176
9.679925
9.278027
9.388927
9.777906
10.263795
9.596010
9.240640
9.425433
9.260849
9.139511
9.179375
9.518387
9.341294
9.538504
9.327921
9.212180
9.202803
9.528440
9.399809
9.321203
9.628414
9.557332
9.140739
